t,o,h,l,c,v,datetime_utc,datetime_est
1788551220000,4434.64,4434.78,4433.65,4434.43,289.0,2026-09-04 19:47:00+00:00,2026-09-04 15:47:00+00:00
1788551280000,4434.43,4434.84,4433.84,4433.84,317.0,2026-09-04 19:48:00+00:00,2026-09-04 15:48:00+00:00
1788551340000,4433.84,4435.26,4433.49,4435.26,329.0,2026-09-04 19:49:00+00:00,2026-09-04 15:49:00+00:00
1788551400000,4435.27,4436.17,4435.13,4435.19,411.0,2026-09-04 19:50:00+00:00,2026-09-04 15:50:00+00:00
1788551460000,4435.15,4435.65,4434.69,4435.04,409.0,2026-09-04 19:51:00+00:00,2026-09-04 15:51:00+00:00
1788551520000,4435.07,4435.75,4434.86,4435.08,441.0,2026-09-04 19:52:00+00:00,2026-09-04 15:52:00+00:00
1788551580000,4435.05,4435.52,4434.12,4435.43,424.0,2026-09-04 19:53:00+00:00,2026-09-04 15:53:00+00:00
1788551640000,4435.42,4436.34,4434.39,4436.23,398.0,2026-09-04 19:54:00+00:00,2026-09-04 15:54:00+00:00
1788551700000,4436.21,4436.24,4433.92,4434.64,520.0,2026-09-04 19:55:00+00:00,2026-09-04 15:55:00+00:00
1788551760000,4434.66,4434.66,4433.29,4433.52,452.0,2026-09-04 19:56:00+00:00,2026-09-04 15:56:00+00:00
1788551820000,4433.51,4434.55,4432.75,4434.34,472.0,2026-09-04 19:57:00+00:00,2026-09-04 15:57:00+00:00
1788551880000,4434.35,4434.79,4434.05,4434.69,429.0,2026-09-04 19:58:00+00:00,2026-09-04 15:58:00+00:00
1788551940000,4434.68,4435.68,4434.64,4434.83,569.0,2026-09-04 19:59:00+00:00,2026-09-04 15:59:00+00:00
1788552000000,4434.85,4435.26,4433.56,4433.95,470.0,2026-09-04 20:00:00+00:00,2026-09-04 16:00:00+00:00
1788552060000,4433.91,4434.5,4433.13,4433.66,291.0,2026-09-04 20:01:00+00:00,2026-09-04 16:01:00+00:00
1788552120000,4433.66,4435.04,4433.62,4434.55,266.0,2026-09-04 20:02:00+00:00,2026-09-04 16:02:00+00:00
1788552180000,4434.55,4434.59,4433.81,4434.19,240.0,2026-09-04 20:03:00+00:00,2026-09-04 16:03:00+00:00
1788552240000,4434.2,4434.2,4432.22,4432.75,192.0,2026-09-04 20:04:00+00:00,2026-09-04 16:04:00+00:00
1788552300000,4432.71,4432.78,4432.31,4432.58,234.0,2026-09-04 20:05:00+00:00,2026-09-04 16:05:00+00:00
1788552360000,4432.56,4432.74,4431.82,4432.05,212.0,2026-09-04 20:06:00+00:00,2026-09-04 16:06:00+00:00
1788552420000,4432.04,4432.13,4431.72,4432.09,199.0,2026-09-04 20:07:00+00:00,2026-09-04 16:07:00+00:00
1788552480000,4432.1,4432.2,4431.17,4431.52,172.0,2026-09-04 20:08:00+00:00,2026-09-04 16:08:00+00:00
1788552540000,4431.52,4431.93,4431.23,4431.86,173.0,2026-09-04 20:09:00+00:00,2026-09-04 16:09:00+00:00
1788552600000,4431.88,4432.31,4431.57,4431.67,140.0,2026-09-04 20:10:00+00:00,2026-09-04 16:10:00+00:00
1788552660000,4431.67,4431.72,4431.11,4431.3,136.0,2026-09-04 20:11:00+00:00,2026-09-04 16:11:00+00:00
1788552720000,4431.3,4431.58,4430.95,4431.16,160.0,2026-09-04 20:12:00+00:00,2026-09-04 16:12:00+00:00
1788552780000,4431.16,4432.58,4431.15,4432.3,146.0,2026-09-04 20:13:00+00:00,2026-09-04 16:13:00+00:00
1788552840000,4432.3,4432.3,4431.59,4431.71,194.0,2026-09-04 20:14:00+00:00,2026-09-04 16:14:00+00:00
1788552900000,4431.7,4431.84,4430.48,4430.62,197.0,2026-09-04 20:15:00+00:00,2026-09-04 16:15:00+00:00
1788552960000,4430.58,4430.69,4430.09,4430.47,161.0,2026-09-04 20:16:00+00:00,2026-09-04 16:16:00+00:00
1788553020000,4430.47,4430.64,4430.33,4430.42,151.0,2026-09-04 20:17:00+00:00,2026-09-04 16:17:00+00:00
1788553080000,4430.35,4430.81,4430.28,4430.64,116.0,2026-09-04 20:18:00+00:00,2026-09-04 16:18:00+00:00
1788553140000,4430.64,4430.99,4430.63,4430.98,105.0,2026-09-04 20:19:00+00:00,2026-09-04 16:19:00+00:00
1788553200000,4430.99,4431.28,4430.7,4431.02,115.0,2026-09-04 20:20:00+00:00,2026-09-04 16:20:00+00:00
1788553260000,4431.03,4431.23,4430.44,4430.64,137.0,2026-09-04 20:21:00+00:00,2026-09-04 16:21:00+00:00
1788553320000,4430.66,4431.17,4430.65,4431.14,124.0,2026-09-04 20:22:00+00:00,2026-09-04 16:22:00+00:00
1788553380000,4431.14,4431.32,4430.39,4430.52,152.0,2026-09-04 20:23:00+00:00,2026-09-04 16:23:00+00:00
1788553440000,4430.48,4430.49,4430.15,4430.2,151.0,2026-09-04 20:24:00+00:00,2026-09-04 16:24:00+00:00
1788553500000,4430.18,4430.92,4430.18,4430.8,101.0,2026-09-04 20:25:00+00:00,2026-09-04 16:25:00+00:00
1788553560000,4430.83,4430.91,4429.95,4430.16,151.0,2026-09-04 20:26:00+00:00,2026-09-04 16:26:00+00:00
1788553620000,4430.17,4430.36,4429.6,4429.6,147.0,2026-09-04 20:27:00+00:00,2026-09-04 16:27:00+00:00
1788553680000,4429.6,4430.0,4429.51,4430.0,138.0,2026-09-04 20:28:00+00:00,2026-09-04 16:28:00+00:00
1788553740000,4430.0,4430.78,4429.57,4430.08,231.0,2026-09-04 20:29:00+00:00,2026-09-04 16:29:00+00:00
1788553800000,4430.07,4430.07,4429.1,4429.63,208.0,2026-09-04 20:30:00+00:00,2026-09-04 16:30:00+00:00
1788553860000,4429.63,4429.64,4429.13,4429.38,123.0,2026-09-04 20:31:00+00:00,2026-09-04 16:31:00+00:00
1788553920000,4429.35,4429.49,4429.1,4429.15,109.0,2026-09-04 20:32:00+00:00,2026-09-04 16:32:00+00:00
1788553980000,4429.15,4429.68,4429.15,4429.4,120.0,2026-09-04 20:33:00+00:00,2026-09-04 16:33:00+00:00
1788554040000,4429.4,4429.59,4429.16,4429.58,128.0,2026-09-04 20:34:00+00:00,2026-09-04 16:34:00+00:00
1788554100000,4429.58,4430.68,4429.49,4430.68,126.0,2026-09-04 20:35:00+00:00,2026-09-04 16:35:00+00:00
1788554160000,4430.65,4430.89,4430.49,4430.62,104.0,2026-09-04 20:36:00+00:00,2026-09-04 16:36:00+00:00
1788554220000,4430.61,4430.61,4429.76,4430.29,120.0,2026-09-04 20:37:00+00:00,2026-09-04 16:37:00+00:00
1788554280000,4430.19,4430.71,4430.19,4430.46,110.0,2026-09-04 20:38:00+00:00,2026-09-04 16:38:00+00:00
1788554340000,4430.4,4430.72,4430.15,4430.57,93.0,2026-09-04 20:39:00+00:00,2026-09-04 16:39:00+00:00
1788554400000,4430.51,4430.59,4429.21,4429.5,130.0,2026-09-04 20:40:00+00:00,2026-09-04 16:40:00+00:00
1788554460000,4429.38,4429.75,4429.24,4429.4,59.0,2026-09-04 20:41:00+00:00,2026-09-04 16:41:00+00:00
1788554520000,4429.4,4430.05,4429.16,4429.75,66.0,2026-09-04 20:42:00+00:00,2026-09-04 16:42:00+00:00
1788554580000,4429.72,4430.23,4429.47,4430.13,100.0,2026-09-04 20:43:00+00:00,2026-09-04 16:43:00+00:00
1788554640000,4430.23,4430.69,4430.23,4430.4,99.0,2026-09-04 20:44:00+00:00,2026-09-04 16:44:00+00:00
1788554700000,4430.45,4430.53,4429.98,4430.08,90.0,2026-09-04 20:45:00+00:00,2026-09-04 16:45:00+00:00
1788554760000,4430.06,4430.09,4429.37,4429.57,86.0,2026-09-04 20:46:00+00:00,2026-09-04 16:46:00+00:00
1788554820000,4429.5,4429.57,4428.69,4428.79,90.0,2026-09-04 20:47:00+00:00,2026-09-04 16:47:00+00:00
1788554880000,4428.79,4429.11,4428.51,4428.66,100.0,2026-09-04 20:48:00+00:00,2026-09-04 16:48:00+00:00
1788554940000,4428.61,4429.08,4428.58,4428.68,99.0,2026-09-04 20:49:00+00:00,2026-09-04 16:49:00+00:00
1788555000000,4428.65,4428.99,4428.62,4428.75,68.0,2026-09-04 20:50:00+00:00,2026-09-04 16:50:00+00:00
1788555060000,4428.68,4428.95,4428.65,4428.95,67.0,2026-09-04 20:51:00+00:00,2026-09-04 16:51:00+00:00
1788555120000,4428.92,4429.62,4428.92,4429.62,56.0,2026-09-04 20:52:00+00:00,2026-09-04 16:52:00+00:00
1788555180000,4429.6,4430.34,4429.51,4430.32,78.0,2026-09-04 20:53:00+00:00,2026-09-04 16:53:00+00:00
1788555240000,4430.16,4431.26,4429.62,4430.94,118.0,2026-09-04 20:54:00+00:00,2026-09-04 16:54:00+00:00
1788555300000,4430.92,4431.32,4430.61,4431.28,146.0,2026-09-04 20:55:00+00:00,2026-09-04 16:55:00+00:00
1788555360000,4431.17,4431.35,4430.89,4431.25,135.0,2026-09-04 20:56:00+00:00,2026-09-04 16:56:00+00:00
1788555420000,4431.24,4431.25,4429.69,4430.05,211.0,2026-09-04 20:57:00+00:00,2026-09-04 16:57:00+00:00
1788555480000,4430.03,4430.15,4429.76,4430.07,160.0,2026-09-04 20:58:00+00:00,2026-09-04 16:58:00+00:00
1788555540000,4430.11,4430.37,4429.53,4430.01,171.0,2026-09-04 20:59:00+00:00,2026-09-04 16:59:00+00:00
